,path,bx1,by1,bx2,by2,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20
1466,D:/cv_learn/projectII/pictures/006054.jpg,0,0,480,504,59.65,64.12,118.55,51.44,186.39,61.88,284.06,55.17,329.54,32.81,383.97,33.55,92.45,125.26,182.67,129.73,304.94,120.04,376.51,92.45,204.29,240.82,263.19,246.04,307.18,225.16,258.71,286.3,262.44,304.19,267.66,328.8,137.19,125.26,342.96,104.38,257.97,214.72,193.41,307.01,318.36,290.77
1467,D:/cv_learn/projectII/pictures/006026.jpg,59,178,640,854,166.9,141.43,219.13,135.29,274.43,144.51,391.96,146.81,444.19,132.22,496.42,139.13,206.84,198.28,282.12,223.62,388.88,222.09,477.99,198.28,274.69,345.51,325.13,368.03,385.26,349.09,328.29,422.24,331.92,446.42,330.41,474.55,242.17,205.19,428.83,208.26,326.67,335.77,254.65,423.59,412.7,430.96
1468,D:/cv_learn/projectII/pictures/005732.jpg,33,137,436,541,66.93,83.52,115.07,75.35,162.31,88.97,215.0,88.97,268.6,68.99,325.83,78.07,94.18,128.04,153.23,131.67,234.99,123.49,294.03,110.78,151.41,202.53,193.2,226.15,240.44,204.34,195.01,246.13,195.92,260.67,197.74,272.48,121.43,127.13,263.15,116.23,191.38,206.16,148.09,247.98,263.15,242.5
1469,D:/cv_learn/projectII/pictures/005743.jpg,31,0,640,583,129.95,80.72,193.85,76.67,260.89,94.18,371.24,92.87,425.28,86.71,469.32,90.27,160.17,144.38,246.25,156.23,365.16,167.52,445.88,145.82,260.11,277.05,313.98,299.66,359.28,278.37,306.25,343.22,303.52,364.88,303.03,392.61,202.03,145.05,403.83,151.0,314.64,266.52,222.85,350.99,365.77,357.83
1470,D:/cv_learn/projectII/pictures/004572.jpg,284,112,379,207,24.8,15.26,34.95,15.47,42.58,18.68,56.04,20.71,64.38,19.16,71.65,22.02,26.43,24.03,38.88,28.33,55.69,30.96,69.63,31.19,35.43,47.16,43.17,50.98,51.53,48.73,42.72,56.69,42.53,59.57,41.88,63.97,32.57,25.95,62.36,30.96,43.13,47.3,31.27,57.57,52.82,60.09
1471,D:/cv_learn/projectII/pictures/005232.jpg,0,241,392,668,72.65,56.88,116.54,55.52,157.22,79.18,231.78,104.7,284.85,107.64,327.03,133.96,86.46,97.57,140.43,124.79,232.61,148.92,286.88,157.53,124.06,194.58,159.38,220.42,207.62,220.42,151.63,255.74,146.46,273.84,142.15,291.93,115.44,109.29,260.18,151.5,168.0,195.44,102.52,251.44,198.15,282.45
1472,D:/cv_learn/projectII/pictures/004638.jpg,0,0,640,853,36.46,147.36,89.63,107.86,151.91,91.15,311.42,47.09,387.38,1.52,478.53,-10.63,82.03,233.95,199.01,227.87,364.59,180.78,496.76,121.53,218.76,416.25,311.42,448.15,375.23,391.94,317.5,501.32,331.79,517.82,342.9,545.58,136.72,226.35,429.92,142.8,285.6,413.21,250.66,514.99,449.67,492.2
1473,D:/cv_learn/projectII/pictures/004222.jpg,0,91,576,715,86.43,148.29,147.34,123.39,215.43,133.62,307.64,129.69,364.52,113.24,413.91,124.74,121.85,199.92,200.79,195.22,321.73,188.31,392.68,182.66,215.79,305.61,282.28,318.16,341.25,299.34,291.06,377.12,294.83,404.72,299.84,429.81,164.35,193.95,356.3,185.17,282.28,276.75,220.81,416.01,354.44,397.38
1474,D:/cv_learn/projectII/pictures/004062.jpg,24,107,331,415,66.04,55.55,98.38,55.57,125.07,65.46,179.65,69.07,211.09,60.51,241.12,66.19,80.09,84.74,122.11,98.58,180.94,99.57,225.92,94.13,116.18,157.41,144.35,171.75,172.53,161.36,139.04,187.78,141.89,195.93,143.93,204.89,101.84,89.68,202.31,93.27,142.87,159.39,106.74,185.21,181.37,191.27
1475,D:/cv_learn/projectII/pictures/005539.jpg,0,0,480,475,181.55,47.68,207.43,67.43,223.1,94.0,293.26,117.16,338.22,128.06,383.86,155.99,175.42,77.65,211.52,126.01,281.68,160.07,349.8,189.36,169.97,207.07,178.14,247.26,236.04,256.12,180.67,282.74,176.1,294.94,169.97,311.29,193.13,98.77,313.01,174.38,188.36,217.29,159.07,273.14,231.4,315.71
1476,D:/cv_learn/projectII/pictures/004777.jpg,207,0,639,374,59.12,115.82,88.75,83.5,138.13,65.54,207.87,31.74,250.19,1.41,295.94,-9.73,92.34,138.26,151.6,113.12,228.81,71.82,289.86,41.3,184.82,184.95,231.5,170.58,270.11,137.36,250.62,203.95,261.13,220.86,268.31,238.82,120.18,123.0,254.85,52.07,217.14,143.65,203.46,246.89,312.31,188.54
1477,D:/cv_learn/projectII/pictures/006475.jpg,100,594,209,702,34.22,25.86,37.57,24.86,41.53,25.36,55.3,21.14,62.49,15.81,72.66,15.69,37.19,36.77,46.49,36.52,59.02,35.28,71.54,28.95,43.89,55.74,49.84,56.85,60.26,54.0,52.82,65.53,54.68,69.0,56.17,73.1,41.78,35.77,64.72,31.56,47.86,53.01,49.35,68.63,67.33,67.14
1478,D:/cv_learn/projectII/pictures/006475.jpg,113,324,240,451,28.93,27.24,38.15,24.9,46.9,26.93,70.33,25.52,79.7,21.78,91.57,19.28,33.93,40.36,50.02,42.24,72.04,41.77,89.38,36.62,52.21,67.39,63.01,68.77,72.82,65.36,62.98,76.45,63.87,79.95,65.02,83.96,42.05,40.05,80.01,37.71,61.11,65.51,50.8,78.95,77.35,75.35
1479,D:/cv_learn/projectII/pictures/006475.jpg,382,22,574,214,48.51,39.01,62.89,37.53,77.52,41.49,112.99,37.28,129.11,32.07,145.47,34.8,56.69,59.1,79.26,64.31,111.25,63.07,137.29,57.86,76.04,97.79,89.43,103.24,107.04,98.78,86.45,115.89,86.7,121.35,85.46,128.04,67.36,61.33,124.15,59.85,89.92,95.31,74.05,116.39,103.56,123.08
1480,D:/cv_learn/projectII/pictures/006475.jpg,90,25,233,168,30.42,30.43,40.8,27.91,53.86,28.08,78.65,30.43,88.53,26.07,98.91,25.4,38.96,46.0,55.87,47.68,78.98,46.34,97.24,40.31,58.89,74.3,70.44,76.82,82.0,71.96,71.95,86.86,72.92,91.01,73.23,95.74,47.5,46.0,88.03,42.32,70.28,69.78,59.72,91.22,87.02,87.7
1481,D:/cv_learn/projectII/pictures/006475.jpg,359,572,576,789,55.67,44.78,68.89,43.48,82.37,45.56,120.48,45.56,136.56,40.89,156.52,40.11,62.15,71.22,86.26,72.26,122.04,67.59,153.41,58.26,85.48,111.93,101.56,117.11,121.52,109.59,105.12,131.44,106.55,139.07,108.3,145.11,73.3,69.93,136.81,62.15,98.96,104.41,91.19,137.59,129.56,135.78
1482,D:/cv_learn/projectII/pictures/006475.jpg,389,308,526,444,32.74,26.65,43.35,24.22,53.26,29.09,76.57,27.35,87.17,24.04,97.09,24.74,37.96,42.13,54.48,44.57,77.26,45.26,93.61,41.43,53.96,69.78,67.0,72.74,77.28,68.82,66.13,81.43,67.17,86.13,67.7,91.52,46.65,42.83,85.09,41.96,66.48,67.35,56.04,84.91,79.87,84.04
1483,D:/cv_learn/projectII/pictures/006193.jpg,0,31,250,320,47.91,63.39,77.28,59.8,105.03,64.17,148.16,62.89,169.45,54.55,194.85,49.7,62.4,90.76,100.41,91.13,150.11,87.4,186.8,76.27,105.88,146.32,133.37,157.77,156.4,142.2,134.06,172.08,136.11,186.09,136.29,201.43,81.72,89.49,171.5,81.5,135.87,142.67,96.37,181.52,165.17,175.33
1484,D:/cv_learn/projectII/pictures/006267.jpg,75,186,603,714,99.55,94.78,154.1,95.45,214.96,112.64,320.53,117.29,364.19,102.83,404.28,109.35,117.42,155.56,200.28,165.12,311.52,163.27,383.89,157.52,202.32,274.42,259.25,297.7,309.57,265.48,254.17,325.66,251.37,339.65,247.9,355.75,158.87,154.21,349.79,159.13,268.24,275.3,157.93,309.69,319.4,317.32
1485,D:/cv_learn/projectII/pictures/004955.jpg,68,177,610,719,116.65,101.85,164.19,95.69,215.01,108.41,310.09,113.32,363.03,108.61,407.63,120.7,142.88,155.95,210.91,169.88,307.63,172.34,380.58,167.42,199.44,270.7,265.83,295.29,323.2,273.15,265.01,324.79,261.07,349.52,257.49,379.64,178.13,160.86,345.33,166.6,267.64,273.93,174.6,322.36,335.87,336.24
1486,D:/cv_learn/projectII/pictures/006583.jpg,174,30,600,456,116.59,90.58,142.13,84.57,168.67,90.58,221.76,92.08,264.83,78.06,308.9,76.56,135.12,119.13,178.19,133.65,242.29,136.15,297.88,127.64,167.67,217.29,192.71,240.32,234.78,223.29,201.73,257.85,203.21,269.69,204.23,283.89,155.65,123.13,267.33,131.15,187.2,224.3,177.19,251.34,255.31,266.36
1487,D:/cv_learn/projectII/pictures/004962.jpg,0,162,260,556,-32.33,88.32,0.0,83.86,41.25,82.74,113.74,81.78,144.0,69.78,181.04,72.39,-16.72,125.11,41.25,119.53,117.39,123.52,171.65,111.52,49.05,198.68,82.9,205.55,115.83,194.52,85.8,238.85,87.94,251.0,87.94,266.01,6.69,125.11,144.0,117.78,81.51,184.51,35.03,257.43,129.28,247.87
1488,D:/cv_learn/projectII/pictures/006114.jpg,44,53,200,209,45.4,31.48,52.88,33.35,61.47,35.59,88.93,34.66,102.19,29.05,117.88,30.36,46.34,47.36,63.71,51.47,90.05,49.23,111.53,47.17,59.6,77.25,70.62,81.17,85.57,79.49,70.25,93.68,70.81,98.91,70.81,104.52,54.74,47.55,100.7,45.86,68.19,71.64,59.6,102.65,90.8,103.96
1489,D:/cv_learn/projectII/pictures/005716.jpg,15,143,543,671,121.19,117.58,164.27,104.54,209.46,100.52,297.47,102.87,347.76,104.45,389.41,115.45,146.59,154.74,214.17,165.74,297.47,167.31,368.98,158.67,212.6,262.4,251.89,278.9,290.4,261.61,251.11,308.76,254.75,337.12,253.46,374.77,177.24,154.74,338.33,156.31,250.32,252.97,207.68,335.93,302.97,331.55
1490,D:/cv_learn/projectII/pictures/006046.jpg,153,258,470,575,43.8,91.57,79.77,84.26,115.18,77.52,162.38,66.28,201.16,52.23,236.57,46.61,74.15,105.05,115.74,103.37,175.09,85.68,215.24,71.11,125.29,163.5,161.82,170.81,192.17,146.08,171.94,196.1,174.75,206.21,177.0,215.2,94.38,103.93,194.42,78.64,160.14,160.13,131.48,205.09,205.44,182.69
1491,D:/cv_learn/projectII/pictures/005606.jpg,146,195,398,447,51.55,49.29,70.39,53.06,93.31,59.97,137.28,58.4,162.71,52.12,191.29,50.24,57.2,65.62,95.51,73.47,147.32,74.1,185.63,70.96,92.69,130.0,123.95,145.57,144.18,133.45,122.59,151.93,125.77,160.56,128.49,169.18,78.24,69.71,166.79,74.73,111.21,139.1,99.43,150.57,164.59,148.21
1492,D:/cv_learn/projectII/pictures/006113.jpg,69,124,529,582,109.72,95.89,148.56,84.01,188.75,91.1,263.8,99.96,301.62,94.65,337.67,109.42,128.47,123.01,182.85,135.34,264.39,147.83,318.13,146.05,182.84,226.43,220.66,238.85,259.3,229.64,219.11,276.72,216.33,294.46,215.06,317.99,157.43,126.95,289.54,141.35,223.61,209.89,162.15,290.85,265.57,298.53
1493,D:/cv_learn/projectII/pictures/005658.jpg,13,161,596,744,127.95,115.98,178.5,107.21,227.24,123.36,336.74,124.97,386.66,111.28,430.94,116.92,150.07,177.23,230.46,189.38,336.74,190.19,416.45,172.47,228.04,292.44,280.38,306.93,332.71,292.44,281.2,356.81,280.29,376.94,281.2,399.8,187.78,175.69,377.0,177.3,279.57,265.87,207.82,367.86,353.65,368.93
1494,D:/cv_learn/projectII/pictures/004000.jpg,61,3,480,479,101.61,95.05,164.18,82.91,227.68,96.92,272.5,99.72,311.72,92.25,342.54,95.99,117.49,141.74,192.19,155.75,264.1,152.95,312.65,141.74,193.12,240.73,232.35,262.21,268.76,232.32,237.95,294.89,232.35,308.9,226.74,323.84,160.44,148.28,292.11,145.48,255.69,231.39,154.84,296.76,262.23,284.62
1495,D:/cv_learn/projectII/pictures/004954.jpg,94,3,575,484,110.1,65.87,176.04,67.34,225.13,103.24,295.47,119.36,337.97,106.17,376.8,120.09,127.69,113.5,195.09,149.4,288.88,164.05,348.23,151.6,177.51,238.79,217.07,275.42,258.1,254.17,209.75,293.74,207.55,302.53,204.62,312.79,162.12,133.28,322.58,159.66,225.13,261.5,161.39,278.35,248.58,291.54
1496,D:/cv_learn/projectII/pictures/004020.jpg,178,101,640,751,156.24,145.67,231.34,135.38,298.2,130.24,350.66,139.5,374.32,129.21,391.81,126.13,198.42,199.16,272.48,194.02,344.49,183.73,379.47,183.73,291.0,338.03,343.46,344.2,363.01,325.69,340.38,389.47,336.26,413.13,332.15,438.84,238.89,203.61,367.36,187.1,374.07,315.81,263.13,429.41,352.72,401.81
1497,D:/cv_learn/projectII/pictures/005374.jpg,129,249,538,658,99.35,85.86,134.06,78.5,170.67,92.83,223.13,95.32,264.38,84.85,300.43,91.75,115.97,109.99,163.16,121.78,232.33,124.46,285.42,116.96,162.62,208.12,196.41,217.23,232.87,206.51,195.87,249.41,196.41,261.74,193.8,282.99,137.6,114.87,255.93,118.57,198.01,200.07,150.54,256.17,242.54,259.97
1498,D:/cv_learn/projectII/pictures/004041.jpg,148,309,527,686,131.57,31.57,165.48,43.04,191.04,70.17,244.78,112.43,278.7,123.91,299.57,142.17,129.48,62.87,166.0,104.61,230.17,140.09,275.57,157.83,133.13,160.96,157.65,196.96,197.29,201.92,143.68,218.01,135.14,230.73,126.41,246.03,153.08,78.9,255.74,148.43,170.27,178.98,88.29,199.48,179.67,257.63
1499,D:/cv_learn/projectII/pictures/004699.jpg,12,188,572,747,108.83,114.29,159.31,104.75,219.09,119.94,311.19,117.7,377.36,102.09,442.89,113.43,140.45,167.56,214.81,178.96,321.92,175.18,400.04,167.62,207.25,277.24,269.0,303.7,330.74,283.54,267.74,337.73,271.52,365.45,274.04,393.17,180.79,170.14,363.5,168.88,261.44,274.72,197.62,337.86,361.23,340.1
1500,D:/cv_learn/projectII/pictures/006165.jpg,0,103,503,685,82.96,105.71,129.81,100.33,178.97,122.61,266.54,128.75,316.46,122.61,364.86,131.83,99.86,154.87,171.29,180.22,267.48,188.07,341.04,174.84,158.23,296.2,207.39,313.1,263.05,296.62,205.27,357.06,204.94,371.89,202.48,395.24,134.42,167.16,306.48,181.75,207.39,289.29,135.28,352.88,273.98,365.87
1501,D:/cv_learn/projectII/pictures/003967.jpg,0,89,539,706,47.14,165.05,99.52,140.17,162.38,136.24,271.96,116.24,331.09,92.2,388.85,106.34,91.67,214.81,176.76,201.23,282.86,187.31,366.45,174.31,176.79,306.48,240.95,323.5,309.05,292.07,246.36,366.33,250.12,396.83,254.05,424.33,133.57,205.64,326.07,178.14,234.4,259.33,182.02,407.31,320.68,393.87
1502,D:/cv_learn/projectII/pictures/006222.jpg,97,167,440,510,67.89,73.94,101.21,64.61,135.3,68.06,203.92,70.65,231.54,66.33,259.16,74.97,79.2,104.31,129.69,106.9,197.01,110.79,243.62,103.45,132.71,177.25,166.37,183.72,199.17,175.09,168.49,209.97,167.69,222.03,167.14,237.82,106.39,100.86,222.48,105.18,166.37,163.44,122.79,213.07,205.65,211.34
1503,D:/cv_learn/projectII/pictures/005082.jpg,0,116,535,669,126.15,113.06,163.68,106.06,192.3,106.06,294.71,111.15,345.6,102.25,383.76,116.24,133.15,169.67,201.21,175.39,294.71,174.76,365.31,163.95,213.93,282.89,255.13,300.18,297.95,277.81,257.47,338.15,259.09,355.4,255.27,377.67,166.22,172.85,329.06,170.94,248.91,275.26,204.33,339.9,321.52,336.62
1504,D:/cv_learn/projectII/pictures/004887.jpg,84,197,608,720,112.48,118.67,158.23,105.33,208.23,116.07,281.58,110.96,327.65,92.57,371.24,95.44,134.81,170.39,203.04,170.47,297.07,160.75,358.42,148.38,209.89,261.11,262.45,271.01,311.95,255.78,266.71,316.21,269.3,338.8,268.54,359.37,168.38,165.06,326.15,152.65,260.16,230.64,200.21,341.46,326.96,334.96
1505,D:/cv_learn/projectII/pictures/006164.jpg,43,0,585,443,105.59,27.78,157.44,3.7,217.63,34.26,305.59,37.96,354.67,13.89,408.37,28.7,147.26,77.78,212.07,87.96,306.52,94.44,367.63,83.33,219.48,193.52,269.48,205.56,309.3,187.04,266.7,245.37,267.63,265.74,269.48,285.19,179.67,78.7,337.07,87.96,272.26,166.67,214.85,261.11,312.09,257.19
1506,D:/cv_learn/projectII/pictures/005661.jpg,0,170,570,751,121.59,116.16,169.7,103.51,220.22,121.19,314.61,124.01,365.23,107.69,415.37,113.74,149.28,169.07,220.22,184.89,322.44,190.81,397.26,174.52,220.96,293.78,272.07,313.04,320.64,296.51,273.56,350.07,274.3,367.11,272.81,388.59,180.96,173.04,359.48,178.96,273.43,288.18,217.95,365.14,333.56,363.89
1507,D:/cv_learn/projectII/pictures/005289.jpg,73,184,600,711,127.44,86.77,171.97,81.75,220.09,98.98,310.66,116.73,365.62,113.27,415.41,133.34,145.39,140.64,214.34,164.34,305.55,176.55,383.12,176.55,194.95,257.71,242.35,277.81,292.25,270.43,239.78,312.73,237.79,332.42,230.54,356.15,177.71,149.26,345.33,173.6,247.79,254.35,181.44,325.94,289.87,344.2
1508,D:/cv_learn/projectII/pictures/005365.jpg,36,0,640,599,295.83,-87.59,353.1,-77.48,405.32,-53.9,535.02,-33.69,610.82,-30.32,681.56,-10.11,270.56,-42.11,366.58,1.68,541.76,45.48,669.77,69.06,317.22,168.39,382.98,229.34,480.81,222.92,373.35,288.68,355.71,330.37,342.88,383.3,309.31,-23.58,602.69,54.53,394.2,157.17,281.94,296.69,469.58,346.41
1509,D:/cv_learn/projectII/pictures/006377.jpg,76,194,586,704,113.78,106.76,158.81,90.78,204.56,102.4,291.31,104.63,339.64,95.14,379.59,114.75,130.48,159.05,200.2,158.32,298.25,161.23,363.61,164.13,195.12,251.28,248.86,262.9,293.89,252.01,242.69,302.32,242.58,327.14,241.86,356.11,165.8,156.22,332.38,158.32,245.96,225.14,187.86,325.36,296.8,334.07
1510,D:/cv_learn/projectII/pictures/004704.jpg,6,55,300,371,79.15,53.44,112.15,48.15,145.15,59.56,187.93,75.04,211.56,74.22,226.63,81.56,87.3,77.89,134.15,95.81,178.56,107.22,214.09,110.02,122.33,154.48,152.22,168.84,176.15,164.2,145.96,189.11,142.07,204.14,137.66,219.14,112.47,80.78,198.38,104.17,160.22,155.3,95.64,183.81,169.97,198.11
1511,D:/cv_learn/projectII/pictures/004237.jpg,113,0,612,493,158.04,-1.33,215.3,-14.65,285.87,-7.99,360.43,-6.66,395.05,-19.97,431.0,-26.63,174.02,46.6,280.54,58.59,368.42,49.27,441.65,31.96,297.85,195.73,353.5,204.42,389.25,182.42,355.33,252.08,355.33,277.75,357.17,307.08,228.61,57.25,407.03,35.95,365.42,175.08,260.0,297.0,385.58,260.33
1512,D:/cv_learn/projectII/pictures/006516.jpg,30,0,640,661,258.77,-39.24,339.95,-31.12,391.37,1.35,530.72,46.0,579.43,32.47,618.67,46.0,250.65,37.88,368.36,89.3,500.96,133.95,597.02,143.42,315.6,254.36,392.72,299.01,464.43,285.48,379.19,347.72,365.66,380.19,348.07,411.31,316.95,54.12,557.03,137.36,417.29,254.44,266.89,346.37,433.31,388.31
1513,D:/cv_learn/projectII/pictures/005455.jpg,263,220,390,347,19.13,39.77,29.42,29.02,47.94,28.33,66.46,23.07,79.95,16.9,92.53,21.7,30.33,46.86,46.8,43.43,71.95,36.34,86.36,33.14,52.29,66.06,66.46,66.52,76.75,59.43,68.29,74.07,70.35,80.7,72.41,87.1,37.65,44.34,79.04,33.36,65.55,58.29,51.6,84.36,85.67,76.58
1514,D:/cv_learn/projectII/pictures/005588.jpg,346,210,569,433,58.68,49.4,75.83,44.57,92.73,44.81,109.64,47.23,113.75,42.88,116.65,38.53,65.92,75.73,88.63,71.14,111.82,68.48,122.93,65.83,106.74,113.41,126.79,112.44,132.11,102.06,128.72,126.7,129.21,139.98,130.42,156.41,80.17,72.83,115.92,68.97,128.0,101.57,106.26,152.78,130.9,143.36
1515,D:/cv_learn/projectII/pictures/005305.jpg,125,0,640,449,118.62,1.02,173.95,-3.07,235.42,22.54,329.68,18.44,395.27,-2.76,458.8,2.76,150.38,60.45,229.27,74.79,326.6,71.72,418.81,43.03,231.32,189.54,278.33,209.01,326.6,186.46,276.49,248.6,277.41,261.49,278.38,274.14,186.24,66.59,377.83,54.3,274.35,188.51,230.3,244.86,334.65,244.56
1516,D:/cv_learn/projectII/pictures/004592.jpg,266,239,310,283,7.6,11.88,11.5,10.43,15.96,10.31,22.68,8.86,26.0,7.23,29.46,6.48,10.56,15.08,16.46,14.39,24.25,11.88,29.77,10.43,18.72,23.0,22.99,23.31,26.26,20.42,23.56,26.07,24.43,28.27,25.13,30.03,14.01,14.71,27.14,11.19,22.17,20.73,19.91,29.97,30.71,25.76
1517,D:/cv_learn/projectII/pictures/005484.jpg,0,49,480,566,112.05,103.46,158.71,94.22,199.49,108.13,293.34,101.71,346.09,94.22,379.62,105.21,133.04,150.1,204.74,166.42,292.76,170.5,362.71,153.6,200.07,267.85,251.95,286.5,294.73,265.74,247.29,313.32,248.04,328.8,247.29,344.21,167.43,155.34,328.9,157.68,251.95,266.68,184.14,315.52,300.34,315.07
1518,D:/cv_learn/projectII/pictures/004198.jpg,0,0,640,640,165.18,-67.73,219.69,-52.86,250.9,-20.26,361.29,-11.82,457.56,-26.43,561.02,-3.12,171.79,1.65,237.86,57.81,359.99,73.24,520.33,79.29,185.45,224.41,218.18,274.28,321.03,261.81,232.2,330.38,235.32,358.43,230.64,381.81,204.83,29.73,433.23,68.57,210.38,232.2,190.12,308.56,356.87,377.13
1519,D:/cv_learn/projectII/pictures/004849.jpg,29,164,610,742,155.44,93.25,204.52,94.07,243.78,112.07,355.86,128.43,407.39,129.25,454.02,139.88,169.34,147.24,242.97,179.97,334.59,190.6,424.95,200.28,219.24,278.95,256.88,310.73,306.77,306.76,253.68,344.34,248.88,365.95,243.28,393.96,207.79,153.79,381.21,188.15,258.51,278.95,197.41,348.7,328.86,373.84
1520,D:/cv_learn/projectII/pictures/005212.jpg,59,154,597,692,110.8,107.54,162.61,102.53,210.25,119.24,309.71,121.75,351.49,98.35,399.13,95.0,124.17,155.18,198.55,173.57,322.24,174.4,396.61,154.09,208.58,275.53,257.48,301.72,308.05,271.15,260.38,331.04,262.12,343.46,262.89,357.38,165.12,161.03,359.01,156.01,255.24,284.06,191.78,328.78,340.96,319.5
1521,D:/cv_learn/projectII/pictures/003959.jpg,0,0,640,854,-37.54,-29.01,76.78,-35.83,179.16,8.53,457.29,18.77,580.14,-5.12,689.34,13.65,-13.65,40.95,155.27,110.91,462.41,129.68,633.03,97.26,168.92,375.38,290.07,431.69,399.27,385.62,281.54,457.29,276.42,476.06,273.01,494.83,71.66,76.78,544.31,98.97,295.19,390.74,155.27,435.1,397.57,443.64
1522,D:/cv_learn/projectII/pictures/004123.jpg,0,104,470,586,90.19,88.23,136.27,84.98,183.64,96.66,277.74,105.1,323.17,97.31,360.16,109.64,110.96,123.27,177.15,148.58,275.14,163.5,345.88,151.17,168.07,246.57,214.14,275.77,261.52,258.25,216.09,295.89,216.74,308.87,213.49,325.09,147.3,132.35,312.14,153.77,216.74,256.3,143.41,274.48,283.58,286.16
1523,D:/cv_learn/projectII/pictures/005315.jpg,0,0,640,788,30.18,1.44,122.17,-8.62,219.9,1.44,405.31,30.18,492.99,-8.62,567.72,-12.94,68.99,73.3,206.97,120.73,419.68,129.35,569.16,89.11,196.91,336.32,323.39,380.88,431.18,332.01,307.58,429.75,307.58,462.91,309.01,492.99,133.67,91.99,501.61,110.67,316.2,339.2,172.47,389.5,444.12,405.31
1524,D:/cv_learn/projectII/pictures/005483.jpg,72,259,496,681,88.37,78.93,135.56,83.07,178.07,91.89,249.63,102.78,296.3,98.11,330.0,95.52,110.67,107.96,171.33,124.04,248.21,124.76,304.07,118.85,154.74,215.3,195.19,242.26,239.78,218.41,196.74,263.0,197.26,274.41,194.67,283.74,141.26,112.63,278.15,121.44,195.19,226.7,138.03,245.89,253.26,253.15
1525,D:/cv_learn/projectII/pictures/004661.jpg,43,171,557,687,136.24,103.3,184.29,99.75,231.49,114.53,296.02,123.5,322.4,113.88,343.8,113.32,144.27,143.09,210.96,156.84,282.19,153.83,325.24,149.78,210.96,255.16,257.03,270.29,292.1,253.79,255.66,318.42,252.22,334.24,249.47,352.12,184.15,146.52,306.54,149.96,267.06,245.37,177.27,334.24,276.29,328.74
1526,D:/cv_learn/projectII/pictures/005072.jpg,0,119,640,775,126.58,138.02,190.33,124.29,253.09,134.1,373.71,142.93,428.63,129.2,473.74,131.16,164.83,190.98,248.19,204.71,387.44,206.67,466.88,185.1,246.23,333.18,319.78,354.75,378.35,327.84,319.21,401.01,320.51,423.19,319.7,445.1,203.08,197.85,434.52,193.92,318.8,325.33,242.04,412.57,391.37,406.73
1527,D:/cv_learn/projectII/pictures/005336.jpg,33,88,360,424,69.93,64.64,102.5,63.0,133.83,70.42,191.96,74.54,212.98,65.47,231.57,58.55,87.66,102.98,133.42,111.64,184.54,109.58,223.29,93.5,138.78,177.6,169.78,183.38,191.13,170.59,168.46,200.68,167.68,213.22,164.34,226.24,111.16,102.57,206.38,97.62,176.7,168.94,119.92,210.65,193.61,200.68
1528,D:/cv_learn/projectII/pictures/005880.jpg,0,12,334,385,41.4,104.68,82.05,93.38,124.96,91.13,181.33,79.23,218.3,59.51,252.92,43.7,71.51,129.52,124.96,126.51,193.3,104.82,238.47,87.76,141.52,196.51,178.5,203.8,204.75,179.95,182.92,228.13,185.18,238.66,188.94,249.2,98.61,125.75,216.79,94.89,176.9,185.97,140.2,234.53,220.55,219.09
1529,D:/cv_learn/projectII/pictures/004486.jpg,46,186,605,745,117.52,114.0,170.33,109.87,227.73,125.7,314.37,126.18,368.72,111.82,421.64,116.22,148.76,156.42,218.49,168.44,321.27,166.44,392.81,160.03,207.67,277.84,268.98,315.11,331.49,285.06,268.98,343.96,268.98,363.2,270.18,380.03,186.03,160.03,356.74,162.43,271.03,292.18,194.44,334.35,342.52,339.75
1530,D:/cv_learn/projectII/pictures/004718.jpg,38,153,460,575,96.59,80.77,136.81,80.77,171.67,91.49,232.26,90.96,270.87,78.09,300.36,79.7,113.0,132.56,168.07,136.05,242.04,133.2,293.39,121.52,168.59,217.13,209.4,229.93,241.55,211.94,207.19,257.7,207.59,269.52,207.06,285.61,139.31,131.08,267.09,127.26,208.55,213.28,154.46,263.09,254.13,259.45
1531,D:/cv_learn/projectII/pictures/005001.jpg,36,59,152,175,27.25,18.93,40.0,19.72,49.72,24.51,69.17,25.94,78.9,23.07,88.46,21.8,27.25,32.32,45.58,37.9,66.78,37.1,82.41,35.51,45.26,58.94,56.26,65.0,65.03,58.94,54.83,69.14,53.39,73.77,50.68,79.51,38.25,34.55,74.91,36.14,57.86,60.22,36.65,70.58,63.12,68.51
1532,D:/cv_learn/projectII/pictures/004958.jpg,0,81,540,691,121.1,135.28,174.97,119.51,233.53,123.86,318.94,121.34,384.25,112.97,433.66,132.23,148.03,189.86,225.99,195.03,330.66,194.19,410.21,184.98,217.69,295.13,274.14,309.04,332.33,298.86,272.5,357.3,272.5,393.3,270.86,432.56,185.43,185.21,369.82,186.61,271.21,269.56,200.87,397.67,344.9,395.16
1533,D:/cv_learn/projectII/pictures/004415.jpg,23,137,453,568,98.25,78.03,131.69,77.45,165.7,84.37,244.1,95.32,289.22,96.57,325.81,112.02,111.51,119.53,168.0,130.49,246.98,136.25,298.87,127.6,165.7,213.5,208.94,227.91,251.6,216.38,206.63,256.74,208.36,275.76,207.8,299.59,139.18,120.69,275.81,130.49,208.36,203.12,150.49,273.19,255.63,274.61
